Class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
At5g66140,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g05090,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37730,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45670,GO:0016042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45660,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g51195,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45650,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45640,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04290,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45350,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45360,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36945,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g51420,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45380,GO:0071918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36950,GO:0023014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54900,GO:0006397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg00516,GO:0045333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g66200,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27575,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54670,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g66211,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37500,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg00520,GO:0006397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27540,GO:0016192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04670,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g51180,GO:0044255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg00530,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54910,GO:0010501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37700,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36910,GO:0045454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15200,GO:0007155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15590,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g66220,GO:0009813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36925,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37685,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45320,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37682,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15210,GO:0006855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27580,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27585,GO:0097250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g36960,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54870,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37030,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g66160,GO:0006886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45430,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54720,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45573,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54855,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15240,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04280,GO:0016310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54850,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45440,GO:0006952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g51390,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54740,GO:0009555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g17930,GO:0048507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27595,GO:0007131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15260,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g66180,GO:0001510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37022,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45428,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15415,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15540,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g51410,GO:0006376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg00513,GO:0042773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g05136,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37608,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37600,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g27810,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g37540,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g54860,GO:0006810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g05100,GO:0023014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg00510,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45420,GO:0048767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g45590,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g15230,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g17220,GO:0006413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g38520,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18020,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39550,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39690,GO:0097035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39675,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44240,GO:0045332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44250,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26420,GO:0032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39670,GO:0046836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65495,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44260,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04150,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39630,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39620,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52630,GO:0016554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39480,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01140,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44265,GO:0006869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39530,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18310,GO:0006076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01120,GO:0045333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18300,GO:0009164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65520,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39510,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55380,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39500,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44290,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52290,GO:0000712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g06800,GO:0016042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52620,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26390,GO:0006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65430,GO:0019222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44080,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26288,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44090,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26290,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g06850,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39810,GO:0090305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55430,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44130,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39795,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44150,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39790,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g06840,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26310,GO:0006414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52350,GO:0006887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65480,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44170,GO:0032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39730,GO:0040008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39720,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52320,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26340,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26350,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52610,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39490,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39470,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39830,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39170,GO:0015031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39235,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44410,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55320,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39230,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26490,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52240,GO:0030308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26500,GO:0043085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39200,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04160,GO:0030048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39190,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52220,GO:0007064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65570,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44306,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65580,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39110,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52180,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44460,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44470,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26530,GO:0006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52160,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65609,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14770,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26540,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39060,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26483,GO:0030418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14730,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55330,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44400,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44316,GO:0016226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55370,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14700,GO:0016311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55360,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52260,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01090,GO:0015986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55350,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39360,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14710,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44345,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44350,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44360,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39320,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65533,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65540,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39280,GO:0006432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26455,GO:0006997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39270,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44390,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26460,GO:0032259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04840,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18280,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55340,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01150,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01170,GO:0015986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44500,GO:0000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43880,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41270,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52530,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04090,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41180,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41120,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43860,GO:0015996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40890,GO:0048367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40850,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65280,GO:0007165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65290,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26050,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26055,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40250,GO:0019441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65300,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40720,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04780,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40710,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26060,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18460,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g01400,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40370,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55530,GO:0006096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18440,GO:0032543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43930,GO:0006914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65274,GO:0034314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41350,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41380,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26040,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01320,GO:0042773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52550,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42940,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18486,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g06900,GO:0016485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43822,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42860,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18485,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18480,GO:0006470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42720,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42500,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01300,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42330,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52547,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42110,GO:0023014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g42100,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41900,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41720,GO:0006810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65250,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g65260,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52545,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26030,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g41530,GO:0006412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55520,GO:0007018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18420,GO:0071423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52360,GO:0030042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14680,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g14642,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44005,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44010,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01280,GO:0042773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39930,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44020,GO:0016311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26190,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g04140,GO:0006914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52400,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26210,GO:0015986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g55450,GO:0051707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39880,GO:0032543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52500,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39870,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26230,GO:0002181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g06890,GO:0015790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44040,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39860,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01275,GO:0045333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52390,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39840,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g44065,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26250,GO:0006012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtMg01190,GO:0015986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g26180,GO:0035349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g52410,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g39970,GO:0016311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At1g18360,GO:0006629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40190,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40090,GO:0007275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43940,GO:0006069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40080,GO:0006897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At5g43950,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At4g40070,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
